"Modulo","Id/DevAddr","Pac/DevEUI","Nro Série","IEF","IEF 3 dias","IEF 7 dias","Qtd dias sem transmissao","Qtd dias consecutivos sem transmissao","Matrícula","Latitude","Longitude","Status"
"4223156585","fbb84169","0080e11500218ac9","S22C003472LA","0.73559","0.0","0.0","1","1","4001351495","-23.5607","-46.8171","1"
"1929137462","72fc4d36","0080e1150040b7f7","S22C003359LA","0.739757","0.0","0.0","1","1","4001351496","-23.5607","-46.8171","1"
"373835154","16484592","0080e1150040d682","S22C003086LA","0.734549","0.0","0.0","1","1","4001351497","-23.5607","-46.8171","1"
"3297265754","c488485a","0080e11500599444","S22C017578LA","0.776563","0.0","0.0","0","0","4001351499","-23.5607","-46.8171","2"
"3461565875","ce534db3","0080e1150021917c","S22C002281LA","0.728299","0.0","0.0","1","1","4001351500","-23.5607","-46.8171","1"
"358696252","1561453c","0080e115004fac76","S22C018300LA","0.781771","0.0","0.0","0","0","4001351501","-23.5607","-46.8171","2"
"3468446279","cebc4a47","0080e1150044d7a5","S22C017710LA","0.0","0.0","0.0","30","30","4001351502","-23.5607","-46.8171","0"
"1056853789","3efe4f1d","0080e11505132539","S22C003372LA","0.737674","0.0","0.0","1","1","4001351503","-23.5607","-46.8171","1"
"917261251","36ac4bc3","0080e1150505581b","S22C017330LA","0.0","0.0","0.0","30","30","4001351504","-23.5607","-46.8171","0"
"4046081346","f12a4d42","0080e1150508ff8c","S22C003496LA","0.753125","0.0","0.0","0","0","4001351505","-23.5607","-46.8171","2"
"3255847271","c2104967","0080e11500599ada","S22C008797LA","0.780729","0.0","0.0","0","0","4001351506","-23.5607","-46.8171","2"
"1931429990","731f4866","0080e11505057190","S22C018152LA","0.780729","0.0","0.0","0","0","4001351507","-23.5607","-46.8171","2"
"1138380518","43da4ee6","0080e1150040a03f","S22C003571LA","0.0","0.0","0.0","30","30","4001351508","-23.5607","-46.8171","0"
"3261156329","c2614be9","0080e1150508f3b8","S22C017437LA","0.738715","0.0","0.0","1","1","4001351509","-23.5607","-46.8171","1"
"3161999042","bc7846c2","0080e1150040d0cc","S22C002993LA","0.737153","0.0","0.0","1","1","4001351510","-23.5607","-46.8171","1"
"117654755","070344e3","0080e1150512e99f","S22C003254LA","0.734028","0.0","0.0","1","1","4001351512","-23.5607","-46.8171","1"
"1378175251","52254913","0080e115002177f9","S22C002202LA","0.734028","0.0","0.0","1","1","4001351513","-23.5607","-46.8171","1"
"2360295582","8caf409e","0080e11500598dfd","S22C013212LA","0.0","0.0","0.0","30","30","4001351514","-23.5607","-46.8171","0"
"1059800705","3f2b4681","0080e11505131d67","S22C014706LA","0.0","0.0","0.0","30","30","4001351515","-23.5607","-46.8171","0"
"4126164879","f5f0478f","0080e1150040b172","S22C017866LA","0.775","0.0","0.0","0","0","4001351516","-23.5607","-46.8171","2"
"1686915271","648c48c7","0080e1150511d16e","S22C017628LA","0.728299","0.0","0.0","1","1","4001351517","-23.5607","-46.8171","1"
"774522622","2e2a46fe","0080e11505132233","S22C003431LA","0.725694","0.0","0.0","1","1","4001351519","-23.5607","-46.8171","1"
"2700036930","a0ef4b42","0080e115002194cf","S22C018008LA","0.731944","0.0","0.0","1","1","4001351520","-23.5607","-46.8171","1"
"855327539","32fb4333","0080e11500598846","S22C015040LA","0.72309","0.0","0.0","1","1","4001351522","-23.5607","-46.8171","1"
"2220900674","84604142","0080e1150044b1cf","S22C003239LA","0.769271","0.0","0.0","0","0","4001351523","-23.5607","-46.8171","2"
"2420460865","90454d41","0080e11500218ca4","S22C015286LA","0.0","0.0","0.0","30","30","4001351524","-23.5607","-46.8171","0"
"728451262","2b6b48be","0080e1150511ee0b","S22C001709LA","0.766667","0.0","0.0","0","0","4001351525","-23.5607","-46.8171","2"
"3336652561","c6e14711","0080e1150040b580","S22C017435LA","0.0","0.0","0.0","30","30","4001351526","-23.5607","-46.8171","0"
"2718058334","a202475e","0080e1150025788a","S22C000865LA","0.775","0.0","0.0","0","0","4001351527","-23.5607","-46.8171","2"
"1226916332","492141ec","0080e115002a912d","S22C002449LA","0.0","0.0","0.0","30","30","4001351529","-23.5607","-46.8171","0"
"1039418712","3df44558","0080e11500598a8a","S22C016665LA","0.0","0.0","0.0","30","30","4001351530","-23.5607","-46.8171","0"
"1681083870","64334dde","0080e1150512e63e","S22C014702LA","0.734028","0.0","0.0","1","1","4001351531","-23.5607","-46.8171","1"
"1666467448","63544678","0080e1150518c756","S22C015339LA","0.785417","0.0","0.0","0","0","4001351532","-23.5607","-46.8171","2"
"1035748824","3dbc45d8","0080e1150040c435","S22C014091LA","0.636535","0.0","0.0","10","4","4001351533","-23.5607","-46.8171","1"
"3238347136","c1054180","0080e1150040a58f","S22C002975LA","0.716319","0.0","0.0","1","1","4001351535","-23.5607","-46.8171","1"
"3321447265","c5f94361","0080e1150518c390","S22C010066LA","0.0","0.0","0.0","30","30","4001351536","-23.5607","-46.8171","0"
"2627881654","9ca24ab6","0080e1150509819c","S22C002390LA","0.0","0.0","0.0","30","30","4001351537","-23.5607","-46.8171","0"
"3525920585","d2294749","0080e11500217f63","S22C016682LA","0.740104","0.0","0.0","0","0","4001351538","-23.5607","-46.8171","2"
"3818735391","e39d471f","0080e115002174ae","S22C013555LA","0.641667","0.0","0.0","3","2","4001351539","-23.5607","-46.8171","1"
"541934657","204d4441","0080e11500216c82","S22C003004LA","0.752604","0.0","0.0","0","0","4001351540","-23.5607","-46.8171","2"
"3625011727","d8114a0f","0080e1150040ab96","S22C002415LA","0.755729","0.0","0.0","0","0","4001351541","-23.5607","-46.8171","2"
"713770985","2a8b47e9","0080e115005459fc","S22C018158LA","0.752083","0.0","0.0","0","0","4001351542","-23.5607","-46.8171","2"
"2971225509","b1194da5","0080e11505132c94","S22C013811LA","0.728819","0.0","0.0","1","1","4001351543","-23.5607","-46.8171","1"
"2091469835","7ca94c0b","0080e1150059924f","S22C017648LA","0.760938","0.0","0.0","0","0","4001351544","-23.5607","-46.8171","2"
"2526168287","969244df","0080e11500545dca","S22C014727LA","0.672917","0.0","0.0","3","2","4001351545","-23.5607","-46.8171","1"
"1837975493","6d8d47c5","0080e11500218bd4","S22C017615LA","0.673264","0.0","0.0","2","2","4001351546","-23.5607","-46.8171","1"
"3257487056","c2294ed0","0080e11500504e85","S22C003543LA","0.725694","0.0","0.0","1","1","4001351547","-23.5607","-46.8171","1"
"2571783054","994a4b8e","0080e1150511c1f5","S22C007021LA","0.727778","0.0","0.0","1","1","4001351548","-23.5607","-46.8171","1"
"1390166409","52dc4189","0080e115002571b2","S22C018052LA","0.761979","0.0","0.0","0","0","4001351549","-23.5607","-46.8171","2"
"2046250524","79f74e1c","0080e1150059abed","S22C001665LA","0.759375","0.0","0.0","0","0","4001351550","-23.5607","-46.8171","2"
"2230798685","84f7495d","0080e1150508f553","S22C017662LA","0.72934","0.0","0.0","1","1","4001351551","-23.5607","-46.8171","1"
"2356495451","8c75445b","0080e115050984fe","S22C018150LA","0.760417","0.0","0.0","0","0","4001351552","-23.5607","-46.8171","2"
"1536772933","5b994b45","0080e1150040c050","S22C007822LA","0.682639","0.0","0.0","2","1","4001351553","-23.5607","-46.8171","1"
"3582738815","d58c417f","0080e115005053b4","S22C008888LA","0.719444","0.0","0.0","1","1","4001351554","-23.5607","-46.8171","1"
"3465367399","ce8d4f67","0080e1150040ae40","S22C017824LA","0.0","0.0","0.0","30","30","4001351555","-23.5607","-46.8171","0"
"2542813727","9790421f","0080e11500539ab6","S22C006092LA","0.743229","0.0","0.0","0","0","4001351556","-23.5607","-46.8171","2"
"2893301783","ac744817","0080e1150512f212","S22C005885LA","0.741146","0.0","0.0","0","0","4001351557","-23.5607","-46.8171","2"
"2231914448","85084fd0","0080e115004f9904","S22C017428LA","0.0","0.0","0.0","30","30","4001351558","-23.5607","-46.8171","0"
"1715030374","66394966","0080e11505132b9a","S22C013703LA","0.712153","0.0","0.0","1","1","4001351559","-23.5607","-46.8171","1"
"2836546521","a91243d9","0080e115002191ac","S22C014374LA","0.730382","0.0","0.0","1","1","4001351561","-23.5607","-46.8171","1"
"1279610429","4c454e3d","0080e1150040d790","S22C017683LA","0.759896","0.0","0.0","0","0","4001351562","-23.5607","-46.8171","2"
"2640070227","9d5c4653","0080e11505098274","S22C000412LA","0.755208","0.0","0.0","0","0","4001351563","-23.5607","-46.8171","2"
"3835185004","e498476c","0080e1150508f8e3","S22C017354LA","0.765104","0.0","0.0","0","0","4001351564","-23.5607","-46.8171","2"
"2199798426","831e429a","0080e11500218aca","S22C014375LA","0.628993","0.0","0.0","5","5","4001351565","-23.5607","-46.8171","1"
"2581151823","99d9404f","0080e11505098ae2","S22C003062LA","0.0","0.0","0.0","30","30","4001351566","-23.5607","-46.8171","0"
"3444852041","cd544549","0080e11505132312","S22C018299LA","0.318267","0.0","0.0","20","9","4001351567","-23.5607","-46.8171","1"
"1347766154","5055478a","0080e1150040a9b4","S22C017558LA","0.770312","0.0","0.0","0","0","4001351569","-23.5607","-46.8171","2"
"1079329226","405541ca","0080e11500599989","S22C003259LA","0.736111","0.0","0.0","1","1","4001351571","-23.5607","-46.8171","1"
"1991527296","76b44b80","0080e1150040d4f0","S22C017647LA","0.764063","0.0","0.0","0","0","4001351572","-23.5607","-46.8171","2"
"3855961210","e5d54c7a","0080e11505130fd9","S22C005821LA","0.71059","0.0","0.0","1","1","4001351573","-23.5607","-46.8171","1"
"1699564489","654d4bc9","0080e1150021752e","S22C017577LA","0.764583","0.0","0.0","0","0","4001351574","-23.5607","-46.8171","2"
"3838988001","e4d24ee1","0080e11500599a64","S22C017625LA","0.760417","0.0","0.0","0","0","4001351575","-23.5607","-46.8171","2"
"2894415873","ac854801","0080e1150508fa57","S22C003457LA","0.750521","0.0","0.0","0","0","4001351576","-23.5607","-46.8171","2"
"2090550919","7c9b4687","0080e1150511f460","S22C001515LA","0.760417","0.0","0.0","0","0","4001351577","-23.5607","-46.8171","2"
"535314440","1fe84008","0080e11500599aef","S22C002416LA","0.737153","0.0","0.0","1","1","4001351578","-23.5607","-46.8171","1"
"576540049","225d4d91","0080e11500545c0d","S22C003258LA","0.0","0.0","0.0","30","30","4001351579","-23.5607","-46.8171","0"
"1492928713","58fc48c9","0080e1150040c1c3","S22C002131LA","0.0","0.0","0.0","30","30","4001351581","-23.5607","-46.8171","0"
"2908966615","ad634ed7","0080e1150040d0c3","S22C018153LA","0.727257","0.0","0.0","1","1","4001351582","-23.5607","-46.8171","1"
"3574943624","d5154f88","0080e115002188c5","S22C015205LA","0.0","0.0","0.0","30","30","4001351584","-23.5607","-46.8171","0"
"3495250765","d0554b4d","0080e1150025774d","S22C001450LA","0.752083","0.0","0.0","0","0","4001351585","-23.5607","-46.8171","2"
"4058401056","f1e64920","0080e115002187bf","S22C003474LA","0.772917","0.0","0.0","0","0","4001351586","-23.5607","-46.8171","2"
"227232129","0d8b4981","0080e1150040dc4a","S22C017650LA","0.732986","0.0","0.0","1","1","4001351587","-23.5607","-46.8171","1"
"2782350075","a5d74afb","0080e1150044f1a9","S22C002452LA","0.0","0.0","0.0","30","30","4001351588","-23.5607","-46.8171","0"
"660098953","27584f89","0080e1150021857f","S22C003237LA","0.0","0.0","0.0","30","30","4001351589","-23.5607","-46.8171","0"
"869617573","33d54fa5","0080e11500219110","S22C013508LA","0.659896","0.0","0.0","3","2","4001351593","-23.5607","-46.8171","1"
"324094756","13514b24","0080e1150512f08a","S22C014938LA","0.730382","0.0","0.0","1","1","4001351594","-23.5607","-46.8171","1"
"4935502","004b4f4e","0080e1150021841d","S22C014219LA","0.732465","0.0","0.0","1","1","4001351595","-23.5607","-46.8171","1"
"1902660210","71684a72","0080e11500218b2b","S22C014650LA","0.731944","0.0","0.0","1","1","4001351596","-23.5607","-46.8171","1"
"2442216613","919144a5","0080e1150513211b","S22C013959LA","0.519397","0.0","0.0","14","9","4001351598","-23.5607","-46.8171","1"
"2066171595","7b2746cb","0080e11500218cb9","S22C002177LA","0.781771","0.0","0.0","0","0","4001351599","-23.5607","-46.8171","2"
"555370285","211a472d","0080e1150512f318","S22C014263LA","0.721007","0.0","0.0","1","1","4001351600","-23.5607","-46.8171","1"
"1970884054","75794dd6","0080e115002554da","S22C013543LA","0.0","0.0","0.0","30","30","4001351601","-23.5607","-46.8171","0"
"2787724663","a6294d77","0080e11500217d3e","S22C010784LA","0.758333","0.0","0.0","0","0","4001351602","-23.5607","-46.8171","2"
"4060233895","f20240a7","0080e115002178b6","S22C015238LA","0.764583","0.0","0.0","0","0","4001351603","-23.5607","-46.8171","2"
"1095454487","414b4f17","0080e1150518b8b7","S22C014312LA","0.767708","0.0","0.0","0","0","4001351604","-23.5607","-46.8171","2"
"2921940757","ae294715","0080e115002a8c50","S22C001865LA","0.770312","0.0","0.0","0","0","4001351605","-23.5607","-46.8171","2"
"84034067","05024213","0080e11500257d8c","S22C013973LA","0.777083","0.0","0.0","0","0","4001351606","-23.5607","-46.8171","2"
"3345435260","c7674a7c","0080e115002189e8","S22C014133LA","0.767187","0.0","0.0","0","0","4001351609","-23.5607","-46.8171","2"
"401688485","17f147a5","0080e1150518c5f8","S22C014207LA","0.0","0.0","0.0","30","30","4001351610","-23.5607","-46.8171","0"
"3050654842","b5d54c7a","0080e11500217d55","S22C010003LA","0.741319","0.0","0.0","1","1","4001351611","-23.5607","-46.8171","1"
"3785311067","e19f435b","0080e11500216b5f","S22C012960LA","0.781771","0.0","0.0","0","0","4001351612","-23.5607","-46.8171","2"
"721242909","2afd4b1d","0080e1150511cc27","S22C014051LA","0.751736","0.0","0.0","1","1","4001351613","-23.5607","-46.8171","1"
"14829023","00e245df","0080e115051304f0","S22C014126LA","0.765104","0.0","0.0","0","0","4001351614","-23.5607","-46.8171","2"
"14893932","00e3436c","0080e115002551f9","S22C012894LA","0.685764","0.0","0.0","2","1","4001351615","-23.5607","-46.8171","1"
"3637268471","d8cc4ff7","0080e11500598be0","S22C013684LA","0.698264","0.0","0.0","2","1","4001351616","-23.5607","-46.8171","1"
"1498498166","59514476","0080e1150518c0d0","S22C013771LA","0.736111","0.0","0.0","1","1","4001351617","-23.5607","-46.8171","1"
"405554224","182c4430","0080e1150511cc4d","S22C014085LA","0.710069","0.0","0.0","1","1","4001351618","-23.5607","-46.8171","1"
"2922136310","ae2c42f6","0080e1150513050a","S22C014151LA","0.7625","0.0","0.0","0","0","4001351619","-23.5607","-46.8171","2"
"3661318351","da3b48cf","0080e11500219298","S22C016307LA","0.754167","0.0","0.0","0","0","4001351620","-23.5607","-46.8171","2"
"375015957","165a4a15","0080e115002174dd","S22C013640LA","0.0","0.0","0.0","30","30","4001351621","-23.5607","-46.8171","0"
"940330681","380c4eb9","0080e1150512ea3c","S22C013735LA","0.0","0.0","0.0","30","30","4001351622","-23.5607","-46.8171","0"
"2473282722","936b4ca2","0080e11500217530","S22C014549LA","0.0","0.0","0.0","30","30","4001351623","-23.5607","-46.8171","0"
"3956425656","ebd243b8","0080e1150518c3c1","S22C014119LA","0.0","0.0","0.0","30","30","4001351625","-23.5607","-46.8171","0"
"608847096","244a44f8","0080e1150040c1d3","S22C003269LA","0.768229","0.0","0.0","0","0","4001351626","-23.5607","-46.8171","2"
"954814384","38e94fb0","0080e1150518bdc3","S22C010785LA","0.480603","0.0","0.0","16","9","4001351627","-23.5607","-46.8171","1"
"3420014310","cbd946e6","0080e115002164bf","S22C014494LA","0.72934","0.0","0.0","1","1","4001351628","-23.5607","-46.8171","1"
"3135653893","bae64805","0080e1150511c684","S22C014186LA","0.730903","0.0","0.0","1","1","4001351629","-23.5607","-46.8171","1"
"1123108653","42f1472d","0080e11500219634","S22C014164LA","0.763542","0.0","0.0","0","0","4001351630","-23.5607","-46.8171","2"
"70926542","043a40ce","0080e11500257f54","S22C014460LA","0.763021","0.0","0.0","0","0","4001351631","-23.5607","-46.8171","2"
"4250290770","fd564a52","0080e115051313f8","S22C014063LA","0.760938","0.0","0.0","0","0","4001351633","-23.5607","-46.8171","2"
"4111681493","f51347d5","0080e115051313cb","S22C014138LA","0.770312","0.0","0.0","0","0","4001351634","-23.5607","-46.8171","2"
"2279493152","87de4e20","0080e11500216ae8","S22C013571LA","0.769271","0.0","0.0","0","0","4001351635","-23.5607","-46.8171","2"
"122900104","07534e88","0080e11505132476","S22C014802LA","0.765625","0.0","0.0","0","0","4001351636","-23.5607","-46.8171","2"
"3584968675","d5ae47e3","0080e1150059a1ad","S22C013894LA","0.731944","0.0","0.0","1","1","4001351637","-23.5607","-46.8171","1"
"2615427347","9be44113","0080e11505131261","S22C013976LA","0.765625","0.0","0.0","0","0","4001351638","-23.5607","-46.8171","2"
"2715045559","a1d44eb7","0080e11500540956","S22C013710LA","0.730382","0.0","0.0","1","1","4001351639","-23.5607","-46.8171","1"
"1282755057","4c7549f1","0080e11500216764","S22C014569LA","0.76875","0.0","0.0","0","0","4001351640","-23.5607","-46.8171","2"
"1462649193","572e4169","0080e1150512edae","S22C014216LA","0.728819","0.0","0.0","1","1","4001351641","-23.5607","-46.8171","1"
"1472808902","57c947c6","0080e1150518ba4a","S22C013528LA","0.734028","0.0","0.0","1","1","4001351642","-23.5607","-46.8171","1"
"2786283363","a6134f63","0080e1150059a694","S22C014526LA","0.738715","0.0","0.0","1","1","4001351643","-23.5607","-46.8171","1"
"1091191272","410a41e8","0080e1150059960e","S22C015260LA","0.761458","0.0","0.0","0","0","4001351644","-23.5607","-46.8171","2"
"1987789215","767b419f","0080e115002169a0","S22C014218LA","0.764063","0.0","0.0","0","0","4001351645","-23.5607","-46.8171","2"
"2479901502","93d04b3e","0080e11505131ead","S22C014190LA","0.760417","0.0","0.0","0","0","4001351647","-23.5607","-46.8171","2"
"61883030","03b04296","0080e1150059a300","S22C014319LA","0.357815","0.0","0.0","20","9","4001351649","-23.5607","-46.8171","1"
"561530365","217845fd","0080e1150059a51d","S22C015296LA","0.776042","0.0","0.0","0","0","4001351650","-23.5607","-46.8171","2"
"2361017617","8cba4511","0080e1150518ba40","S22C016634LA","0.702431","0.0","0.0","2","1","4001351651","-23.5607","-46.8171","1"
"2971025717","b1164135","0080e1150059a9fa","S22C014231LA","0.384934","0.0","0.0","17","9","4001351652","-23.5607","-46.8171","1"
"1917993815","72524357","0080e1150518c5ec","S22C012843LA","0.727778","0.0","0.0","1","1","4001351653","-23.5607","-46.8171","1"
"4241834371","fcd54183","0080e11500218d88","S22C013634LA","0.71684","0.0","0.0","1","1","4001351654","-23.5607","-46.8171","1"
"3105833059","b91f4063","0080e11500218f96","S22C013720LA","0.766667","0.0","0.0","0","0","4001351655","-23.5607","-46.8171","2"
"2036418989","796149ad","0080e11500218cb3","S22C013792LA","0.0","0.0","0.0","30","30","4001351657","-23.5607","-46.8171","0"
"2706198082","a14d4e42","0080e115005472ad","S22C014256LA","0.764063","0.0","0.0","0","0","4001351658","-23.5607","-46.8171","2"
"434651679","19e8421f","0080e1150059a2d4","S22C015329LA","0.752604","0.0","0.0","0","0","4001351659","-23.5607","-46.8171","2"
"896945970","35764f32","0080e11500218dfa","S22C014768LA","0.770833","0.0","0.0","0","0","4001351660","-23.5607","-46.8171","2"
"458377043","1b524753","0080e1150518ba37","S22C014966LA","0.732986","0.0","0.0","1","1","4001351661","-23.5607","-46.8171","1"
"3874701696","e6f34180","0080e11500218076","S22C010821LA","0.755729","0.0","0.0","0","0","4001351662","-23.5607","-46.8171","2"
"112215090","06b04432","0080e11505131c98","S22C014907LA","0.0","0.0","0.0","30","30","4001351663","-23.5607","-46.8171","0"
"4277095761","feef4d51","0080e1150518b7cf","S22C014643LA","0.770312","0.0","0.0","0","0","4001351664","-23.5607","-46.8171","2"
"1348881671","50664d07","0080e1150518c7eb","S22C010025LA","0.764063","0.0","0.0","0","0","4001351665","-23.5607","-46.8171","2"
"884625111","34ba4ed7","0080e11505132480","S22C013697LA","0.759375","0.0","0.0","0","0","4001351667","-23.5607","-46.8171","2"
"1353205031","50a84527","0080e1150511c96f","S22C013757LA","0.772396","0.0","0.0","0","0","4001351668","-23.5607","-46.8171","2"
"1436306258","559c4b52","0080e1150518c2c4","S22C013638LA","0.752083","0.0","0.0","0","0","4001351670","-23.5607","-46.8171","2"
"2583186646","99f84cd6","0080e11500599edc","S22C013936LA","0.748438","0.0","0.0","0","0","4001351671","-23.5607","-46.8171","2"
"2326873678","8ab1464e","0080e11505130cbe","S22C013796LA","0.731424","0.0","0.0","1","1","4001351672","-23.5607","-46.8171","1"
"3180478640","bd9240b0","0080e1150054599b","S22C010163LA","0.766146","0.0","0.0","0","0","4001351673","-23.5607","-46.8171","2"
"955927506","38fa4bd2","0080e1150518c297","S22C013937LA","0.0","0.0","0.0","30","30","4001351674","-23.5607","-46.8171","0"
"978537442","3a534be2","0080e1150512ff59","S22C017478LA","0.775521","0.0","0.0","0","0","4001351675","-23.5607","-46.8171","2"
"4192422524","f9e34a7c","0080e1150505455e","S22C016129LA","0.728819","0.0","0.0","1","1","4001351677","-23.5607","-46.8171","1"
"2562671621","98bf4405","0080e1150044ae15","S22C017468LA","0.766667","0.0","0.0","0","0","4001351678","-23.5607","-46.8171","2"
"2350990467","8c214483","0080e115005996fd","S22C013409LA","0.745833","0.0","0.0","0","0","4001351679","-23.5607","-46.8171","2"
"1272925947","4bdf4efb","0080e115002183b8","S22C002490LA","0.761458","0.0","0.0","0","0","4001351680","-23.5607","-46.8171","2"
"4106439807","f4c34c7f","0080e11500218c95","S22C003419LA","0.766667","0.0","0.0","0","0","4001351681","-23.5607","-46.8171","2"
"754732455","2cfc4da7","0080e115002182be","S22C012956LA","0.735069","0.0","0.0","1","1","4001351682","-23.5607","-46.8171","1"
"2943436319","af71461f","0080e115002579dd","S22C014612LA","0.479861","0.0","0.0","10","7","4001351683","-23.5607","-46.8171","1"
"4122692430","f5bb4b4e","0080e1150518a737","S22C014952LA","0.709028","0.0","0.0","1","1","4001351684","-23.5607","-46.8171","1"
"4089135550","f3bb41be","0080e115005459e4","S22C014107LA","0.72934","0.0","0.0","1","1","4001351685","-23.5607","-46.8171","1"
"436883372","1a0a4fac","0080e11500217388","S22C012986LA","0.726215","0.0","0.0","1","1","4001351686","-23.5607","-46.8171","1"
"1467499856","57784550","0080e115005410bd","S22C001058LA","0.736111","0.0","0.0","1","1","4001351687","-23.5607","-46.8171","1"
"2490647280","947442f0","0080e1150511d1bc","S22C010217LA","0.741319","0.0","0.0","1","1","4001351688","-23.5607","-46.8171","1"
"71452413","044246fd","0080e1150518bff8","S22C014812LA","0.606597","0.0","0.0","5","3","4001351690","-23.5607","-46.8171","1"
"2940290932","af414774","0080e1150512f9a2","S22C002314LA","0.642708","0.0","0.0","3","2","4001351691","-23.5607","-46.8171","1"
"2256421989","867e4465","0080e1150059ada3","S22C014996LA","0.718924","0.0","0.0","1","1","4001351692","-23.5607","-46.8171","1"
"1210928675","482d4e23","0080e1150025705d","S22C018118LA","0.684201","0.0","0.0","2","1","4001351693","-23.5607","-46.8171","1"
"3461367644","ce50475c","0080e1150512f859","S22C014925LA","0.714236","0.0","0.0","1","1","4001351694","-23.5607","-46.8171","1"
"2651213450","9e064e8a","0080e1150518ba46","S22C014406LA","0.739062","0.0","0.0","0","0","4001351695","-23.5607","-46.8171","2"
"866797198","33aa468e","0080e11500219240","S22C014846LA","0.0","0.0","0.0","30","30","4001351696","-23.5607","-46.8171","0"
"3478471676","cf5543fc","0080e1150054053f","S22C010153LA","0.597743","0.0","0.0","5","4","4001351697","-23.5607","-46.8171","1"
"1648578453","62434f95","0080e11500597cf4","S22C014252LA","0.759896","0.0","0.0","0","0","4001351698","-23.5607","-46.8171","2"
"1987395847","76754107","0080e115051313d5","S22C015235LA","0.687847","0.0","0.0","2","2","4001351699","-23.5607","-46.8171","1"
"1537099432","5b9e46a8","0080e115005461d4","S22C016685LA","0.70434","0.0","0.0","1","1","4001351700","-23.5607","-46.8171","1"
"757352652","2d2448cc","0080e1150512fa4a","S22C014652LA","0.905838","0.0","0.0","5","5","4001351702","-23.5607","-46.8171","1"
"1239892984","49e743f8","0080e115051307d2","S22C010732LA","0.71059","0.0","0.0","1","1","4001351704","-23.5607","-46.8171","1"
"2898215388","acbf41dc","0080e1150518b7e9","S22C014465LA","0.663021","0.0","0.0","3","2","4001351706","-23.5607","-46.8171","1"
"2822393214","a83a4d7e","0080e11500254cc4","S22C018184LA","0.0","0.0","0.0","30","30","4001351707","-23.5607","-46.8171","0"
"1211715146","48394e4a","0080e1150512f525","S22C010790LA","0.715799","0.0","0.0","1","1","4001351708","-23.5607","-46.8171","1"
"3021097729","b4124b01","0080e11505132478","S22C013453LA","0.0","0.0","0.0","30","30","4001351710","-23.5607","-46.8171","0"
"3917955508","e98741b4","0080e1150518c4f1","S22C013814LA","0.732986","0.0","0.0","1","1","4001351711","-23.5607","-46.8171","1"
"3536866435","d2d04c83","0080e115051313d8","S22C014009LA","0.0","0.0","0.0","30","30","4001351712","-23.5607","-46.8171","0"
"3107670488","b93b49d8","0080e11505132349","S22C013714LA","0.573438","0.0","0.0","6","5","4001351713","-23.5607","-46.8171","1"
"318261859","12f84a63","0080e1150511cd3c","S22C001992LA","0.730903","0.0","0.0","1","1","4001351715","-23.5607","-46.8171","1"
"3398061624","ca8a4e38","0080e11500598a15","S22C013801LA","0.746875","0.0","0.0","0","0","4001351716","-23.5607","-46.8171","2"
"3314043808","c5884ba0","0080e1150040b703","S22C014220LA","0.0","0.0","0.0","30","30","4001351717","-23.5607","-46.8171","0"
"1024476395","3d1044eb","0080e11500598278","S22C003654LA","0.714757","0.0","0.0","1","1","4001351718","-23.5607","-46.8171","1"
"3899212794","e86943fa","0080e11500599ba2","S22C014034LA","0.763021","0.0","0.0","0","0","4001351719","-23.5607","-46.8171","2"
"4167778851","f86b4223","0080e1150504a41e","S22C009356LA","0.265625","0.0","0.0","21","11","4001351720","-23.5607","-46.8171","1"
"3236448513","c0e84901","0080e11505130d4a","S22C013657LA","0.0","0.0","0.0","30","30","4001351721","-23.5607","-46.8171","0"
"2671723411","9f3f4393","0080e1150513219a","S22C013784LA","0.757812","0.0","0.0","0","0","4001351722","-23.5607","-46.8171","2"
"4265560682","fe3f4a6a","0080e1150512fc6a","S22C012826LA","0.763542","0.0","0.0","0","0","4001351723","-23.5607","-46.8171","2"
"353649909","151444f5","0080e1150512ee60","S22C010807LA","0.766667","0.0","0.0","0","0","4001351724","-23.5607","-46.8171","2"
"6835707","00684dfb","0080e1150518bf7e","S22C013006LA","0.0","0.0","0.0","30","30","4001351725","-23.5607","-46.8171","0"
"798966731","2f9f43cb","0080e115002182b9","S22C018185LA","0.688368","0.0","0.0","2","2","4001351726","-23.5607","-46.8171","1"
"2588688499","9a4c4073","0080e11505131a6a","S22C014798LA","0.757292","0.0","0.0","0","0","4001351727","-23.5607","-46.8171","2"
"2315272536","8a004158","0080e11500217cdf","S22C014241LA","0.722049","0.0","0.0","1","1","4001351728","-23.5607","-46.8171","1"
"0","","","","0.0","0.0","0.0","30","30","4001351729","-23.5607","-46.8171","0"
"535185743","1fe6494f","0080e1150059b1c8","S22C014975LA","0.724653","0.0","0.0","1","1","4001351730","-23.5607","-46.8171","1"
"1998736120","77224af8","0080e1150518b601","S22C015243LA","0.733507","0.0","0.0","1","1","4001351731","-23.5607","-46.8171","1"
"1924612663","72b74237","0080e11500218c98","S22C013998LA","0.731944","0.0","0.0","1","1","4001351732","-23.5607","-46.8171","1"
"3427287779","cc4842e3","0080e11500216887","S22C014181LA","0.764583","0.0","0.0","0","0","4001351733","-23.5607","-46.8171","2"
"1518224758","5a7e4576","0080e1150040d320","S22C016715LA","0.0","0.0","0.0","30","30","4001351734","-23.5607","-46.8171","0"
"4062528533","f2254415","0080e1150021906b","S22C014867LA","0.0","0.0","0.0","30","30","4001351735","-23.5607","-46.8171","0"
