"Modulo","Id/DevAddr","Pac/DevEUI","Nro Série","IEF","IEF 3 dias","IEF 7 dias","Qtd dias sem transmissao","Qtd dias consecutivos sem transmissao","Matrícula","Latitude","Longitude","Status"
"1420576649","54ac4789","0080e115005393bc","S22C001019IA","0.744079","0.0","0.0","1","1","4000575424","-23.5572509","-46.769199899999997","1"
"647253003","26944c0b","0080e1150053de30","S22C001846EA","0.0574857","0.0","0.0","28","26","4000575363","-23.5572509","-46.769199899999997","1"
"2750693792","a3f441a0","0080e115057067ce","S22C022652DA","0.824517","0.0","0.0","4","3","4000575362","-23.5572509","-46.769199899999997","1"
"1964067272","751149c8","0080e11500599181","S22C004812IA","0.747731","0.0","0.0","1","1","4000575416","-23.5572509","-46.769199899999997","1"
"774980221","2e31427d","0080e115057c6585","S22C000453IA","0.0","0.0","0.0","30","30","4000575409","-23.556172","-46.769922000000001","0"
"1507017209","59d341f9","0080e11500541461","S22C003567IA","0.76265","0.0","0.0","0","0","4000575406","-23.5572509","-46.769199899999997","2"
"3758113570","e0004322","0080e11500505ad0","S22C003985EA","0.73302","0.0","0.0","8","4","4000575404","-23.5572509","-46.769199899999997","1"
"4230562586","fc29431a","0080e11500216289","S22C001471IA","0.62069","0.0","0.0","11","7","4000575403","-23.5572509","-46.769199899999997","1"
"2512605032","95c34f68","0080e115005469ed","S22C001668EA","0.265206","0.0","0.0","21","10","4000575402","-23.5572509","-46.769199899999997","1"
"3298250695","c4974fc7","0080e11500505de8","S22C003221EA","0.472405","0.0","0.0","14","7","4000575361","-23.5572509","-46.769199899999997","1"
"2682275853","9fe0480d","0080e115057c62f4","S22C000266IA","0.761607","0.0","0.0","0","0","4000575357","-23.5572509","-46.769199899999997","2"
"3405333873","caf94571","0080e115057c6457","S22C002267IA","0.436782","0.0","0.0","16","8","4000575353","-23.559406800000001","-46.816547100000001","1"
"2758623783","a46d4227","0080e115005981fb","S22C008365LA","0.277726","0.0","0.0","21","13","4000575351","-23.556382899999999","-46.770773300000002","1"
"146163945","08b648e9","0080e11505098f53","S22C014983LA","0.702869","0.0","0.0","6","6","4000575348","-23.5572509","-46.769199899999997","1"
"109659234","06894462","0080e11500558f86","S22C001476EA","0.0703182","0.0","0.0","27","18","4000575347","-23.559406800000001","-46.816547100000001","1"
"1052200274","","","","0.0","0.0","0.0","30","30","4000575344","-23.556613899999999","-46.770441400000003","0"
"961957342","39564dde","0080e11500546058","S22C003659IA","0.71904","0.0","0.0","1","1","4000575342","-23.5572509","-46.769199899999997","1"
"1074283133","4008427d","0080e11500449bee","S22C004254LA","0.461137","0.0","0.0","10","4","4000575340","-23.5572509","-46.769199899999997","1"
"2205107941","836f46e5","0080e11500558d8c","S22C001847IA","0.721127","0.0","0.0","1","1","4000575339","-23.559406800000001","-46.816547100000001","1"
"343887344","147f4df0","0080E1150040CCC8","S22C001147II","1.0","0.0","0.0","0","0","4001306821","-23.246886499999999","-45.886366500000001","2"
"428100281","19844ab9","0080e11500218656","S22C001685DA","0.956912","0.0","0.0","1","1","4000281893","-23.262143900000002","-45.885979599999999","1"
"3305000050","c4fe4c72","0080E1150044DC9E","S22C001908II","0.985602","0.0","0.0","1","1","4001340467","-23.2453334","-45.8898893","1"
"4247340333","fd29452d","0080E1150044D84C","S22C001901II","1.0","0.0","0.0","0","0","4000206907","-23.241252599999999","-45.887872899999998","3"
"1284260294","4c8c41c6","0080E1150044D715","S22C001787II","1.0","0.0","0.0","0","0","4001310165","-23.2421896","-45.8854288","3"
"880363771","347948fb","0080e1150040ceef","S22C002288DA","0.822953","0.0","0.0","4","2","4000288132","-23.260574999999999","-45.883239699999997","1"
